"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"12W-1"	"12W-2"	"12W-4"	"12W-3"	"12W-5"	"12W-6"	"32W-5"	"32W-6"	"32W-7"	"32W-8"	"52W-1"	"52W-2"	"24W-1"	"24W-2"	"24W-3"	"24W-4"	"24W-5"	"24W-6"	"24W-7"	"24W-8"	"12W-7"	"12W-8"	"4W-1"	"4W-2"	"4W-3"	"4W-4"	"4W-5"	"4W-6"	"4W-7"	"4W-8"	"52W-3"	"52W-4"	"52W-5"	"52W-6"	"52W-7"	"52W-8"	"32W-1"	"32W-2"	"32W-3"	"32W-4"
""	""	""	""	"SM(d15:1/22:0)"	"745.6209585"	""	""	""	"379.647"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"36.39289122"	"39.79046588"	"28.3119425"	"73.44632671"	"28.83464345"	"24.02038151"	"54.30497158"	"130.3098282"	"40.65563984"	"201.8309522"	"81.38521919"	"81.1121868"	"34.35009501"	"28.50036886"	"32.49864028"	"20.47645199"	"41.24449542"	"37.70288963"	"40.97041608"	"191.1605653"	"21.57988502"	"19.82736952"	"38.13229703"	"42.72591225"	"44.76585164"	"37.99967567"	"26.24893901"	"31.817006"	"17.41190942"	"13.3548084"	"83.87811248"	"63.31129227"	"56.63941962"	"826.6774535"	"101.4020255"	"376.1014264"	"209.2284563"	"36.50412848"	"32.28343264"	"173.5991836"
""	""	""	""	"SM(d14:1/24:4)"	"751.5637189"	""	""	""	"399.878"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"10468.35411"	"10479.64181"	"11829.21469"	"12458.37443"	"12588.63092"	"15212.88971"	"7731.203167"	"5031.258646"	"10578.32957"	"9336.930802"	"15291.0872"	"9776.984869"	"9636.810205"	"9873.986617"	"8786.145077"	"8377.782809"	"8142.741532"	"11104.9601"	"6665.430583"	"8341.945703"	"19837.9803"	"12690.17956"	"9624.598593"	"13128.7186"	"7151.066885"	"12759.54754"	"5654.090891"	"9921.179591"	"10243.84425"	"10378.60449"	"10409.095"	"7288.88933"	"5673.945118"	"22282.47374"	"18551.70498"	"10511.19012"	"12818.21827"	"10289.8074"	"9756.495878"	"15980.06676"
""	""	""	""	"SM(d14:1/24:4)"	"751.5626177"	""	""	""	"385.657"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"2358.48614"	"2773.134434"	"3980.05206"	"4412.321935"	"4073.15612"	"3762.026924"	"2912.08567"	"1685.072676"	"3114.354254"	"3557.547334"	"2200.113752"	"3764.63042"	"3062.455075"	"2849.989219"	"3585.434348"	"2939.07804"	"2583.65228"	"4971.052806"	"3095.630334"	"3914.572639"	"4231.520761"	"4145.434163"	"2381.061082"	"4556.25437"	"2297.51696"	"4212.303736"	"1381.640402"	"2686.475772"	"3479.48266"	"3515.529815"	"4496.955418"	"2997.000772"	"2347.619283"	"9936.53709"	"5631.528276"	"4740.709208"	"3233.268709"	"3725.104412"	"2775.822897"	"4512.4092"
""	""	""	""	"SM(d14:1/24:4)"	"751.5704425"	""	""	""	"314.1285"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"91.10730221"	"82.66639616"	"63.53705295"	"59.74759393"	"54.89222414"	"59.64861542"	"76.43989177"	"38.83818536"	"56.42446989"	"45.92422951"	"66.81668084"	"76.8311241"	"91.9642831"	"48.17153969"	"64.75729761"	"45.73876682"	"66.75415963"	"57.92177678"	"46.46682535"	"52.9861917"	"45.83162101"	"37.50679442"	"90.11712215"	"91.19563014"	"79.88201516"	"80.96910508"	"39.56683357"	"65.37470795"	"44.89693905"	"55.01569628"	"79.99416921"	"48.33775401"	"50.54035853"	"130.0480285"	"87.11170733"	"103.4471811"	"36.25149037"	"79.21868917"	"59.23427045"	"55.30236979"
""	""	""	""	"SM(d14:1/24:1)"	"757.6228763"	""	""	""	"363.4855"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"69.45075874"	"101.813527"	"29.68263944"	"75.51164216"	"20.28074481"	"68.06545471"	"162.4245009"	"81.10695204"	"85.09009019"	"1928.600469"	"291.4742393"	"3881.171212"	"68.10818171"	"76.26368468"	"69.35662841"	"50.78283382"	"89.43990339"	"2541.873525"	"68.11837627"	"2242.775586"	"1825.004599"	"44.51886894"	"132.5467663"	"135.5939519"	"96.37357876"	"84.93745151"	"116.8050228"	"170.0697347"	"73.08714316"	"1837.926836"	"3104.954146"	"171.0594766"	"177.2182225"	"439.2592296"	"428.5380716"	"3641.927937"	"2165.091751"	"95.08404712"	"107.4649631"	"79.68123683"
""	""	""	""	"SM(d14:0/24:1)"	"759.636822"	""	""	""	"403.775"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"661.6326275"	"765.1864697"	"553.9203279"	"969.7925021"	"492.6606831"	"455.7949232"	"1035.332614"	"580.2587168"	"716.5382407"	"547.2788606"	"1591.63016"	"1536.641601"	"676.2194536"	"487.476868"	"659.3350745"	"432.8155187"	"699.0879444"	"640.864922"	"611.1316537"	"573.0981928"	"433.1347405"	"360.8364326"	"807.868603"	"755.451339"	"692.3980213"	"645.0405682"	"473.2927536"	"546.4000344"	"344.3645425"	"297.8520269"	"1233.625217"	"1136.95332"	"1064.554663"	"1824.253003"	"1996.779619"	"1457.988106"	"577.7193751"	"752.5956606"	"555.7078353"	"462.6765839"
""	""	""	""	"SM(d15:1/24:4)"	"765.5773744"	""	""	""	"431.972"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"415.1276093"	"485.4513303"	"607.4160166"	"623.2183193"	"630.2034049"	"591.8718206"	"580.8451124"	"381.4298591"	"557.0305397"	"630.5627124"	"478.7101713"	"779.2897813"	"437.03107"	"510.7137178"	"539.0532309"	"471.0106698"	"438.8844572"	"691.2940837"	"561.4107314"	"613.64098"	"665.0141887"	"603.5326898"	"379.5862338"	"688.3820318"	"402.5700796"	"755.6755723"	"317.3661518"	"542.6125331"	"578.4586147"	"536.8055491"	"992.7204382"	"646.3771205"	"477.1990986"	"1903.149459"	"1125.020679"	"836.9309584"	"514.4320058"	"579.4651721"	"520.9712507"	"791.2015671"
""	""	""	""	"SM(d15:0/24:1)"	"773.6531999"	""	""	""	"428.4595"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"22.01800134"	"28.84425294"	"25.09698605"	"40.49106873"	"31.02977073"	"24.53089048"	"60.69724731"	"36.81935535"	"43.08018239"	"35.13157192"	"82.06956086"	"73.32204473"	"35.26519128"	"22.09861934"	"34.10768153"	"25.93958043"	"39.45616065"	"39.75976835"	"33.30288367"	"31.83840315"	"23.99440147"	"17.64394936"	"29.64472045"	"28.77166499"	"29.35946099"	"33.08520772"	"20.65185788"	"21.8678151"	"18.12197438"	"11.65283161"	"57.16583212"	"53.32370882"	"59.2933447"	"102.8179734"	"144.2314435"	"68.68542216"	"31.13535491"	"40.35362104"	"35.13279104"	"31.84568096"
""	""	""	""	"SM(d14:1/26:1)"	"785.6522578"	""	""	""	"403.839"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"169.0222271"	"215.1597332"	"153.2119048"	"207.0651544"	"127.0268873"	"110.1790696"	"343.4593807"	"241.030439"	"219.6845312"	"163.2212447"	"348.5585076"	"749.479584"	"156.2318854"	"165.01387"	"207.2482981"	"118.4081949"	"234.0622537"	"229.7630461"	"171.0704472"	"141.7548085"	"138.6149395"	"82.96148526"	"184.9599533"	"208.0162605"	"182.5250064"	"159.941809"	"237.1820326"	"62.92877653"	"60.74307439"	"70.54295803"	"270.3908202"	"213.3901411"	"253.1813286"	"436.733668"	"495.5765135"	"265.4248666"	"163.8820665"	"245.9938522"	"209.2860405"	"163.6849438"
""	""	""	""	"SM(d14:1/26:1)"	"785.6595428"	""	""	""	"430.2605"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"92.74552788"	"108.428883"	"73.69491901"	"51.273272"	"88.42061263"	"78.00538551"	"156.9563546"	"106.0991993"	"166.0997582"	"148.2756943"	"218.2502506"	"216.5137373"	"113.4204204"	"84.08752627"	"113.7367947"	"83.14645022"	"154.8172807"	"138.8116705"	"123.5690779"	"117.5591174"	"77.24270202"	"63.5682087"	"74.89380098"	"61.88829424"	"70.11862589"	"65.8275842"	"49.0896835"	"42.02248252"	"33.89346738"	"21.13367681"	"206.1893021"	"151.1822215"	"151.2504638"	"434.7666674"	"406.4273152"	"205.1870034"	"115.3901963"	"127.6731398"	"116.1818842"	"112.5261158"
""	""	""	""	"SM(d14:0/26:1)"	"787.6680338"	""	""	""	"449.159"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"374.970345"	"479.9330255"	"329.7530956"	"531.7940685"	"338.2241345"	"305.6324759"	"757.2652398"	"515.7555311"	"582.9225408"	"420.935689"	"933.4721082"	"830.2770866"	"420.9853043"	"332.1115637"	"424.9992069"	"249.945581"	"507.8713027"	"470.8543749"	"455.1722743"	"356.5730556"	"315.448181"	"211.5770706"	"503.8268426"	"480.3075061"	"362.5700132"	"497.8867921"	"307.5059097"	"292.187617"	"258.9305396"	"181.8165273"	"769.2559828"	"582.7149266"	"630.1109554"	"1380.174704"	"1483.338877"	"641.7065648"	"369.6553709"	"535.2783875"	"404.6423799"	"320.8729703"
""	""	""	""	"SM(d14:0/26:0)"	"789.6834286"	""	""	""	"466.489"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"67.94452699"	"79.2791467"	"50.14591108"	"76.44157853"	"60.80601705"	"50.75849321"	"105.0726114"	"77.01127472"	"84.80173796"	"70.33344065"	"112.9441634"	"122.8990405"	"71.69552291"	"52.28153184"	"65.37428677"	"38.28015384"	"68.42814681"	"87.87274536"	"73.25522091"	"52.15915954"	"56.52263232"	"35.77190895"	"86.42993658"	"83.4103612"	"72.27178531"	"88.7005434"	"42.91221637"	"35.83325673"	"44.24945154"	"28.01740975"	"125.177134"	"73.40198696"	"73.67166004"	"228.379971"	"251.7237797"	"98.8062311"	"63.91947011"	"77.71373683"	"61.33305913"	"55.16253153"
""	""	""	""	"SM(d15:1/26:1)"	"799.6685848"	""	""	""	"427.696"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"60.80522482"	"65.69971645"	"49.39501099"	"90.0127105"	"51.86274183"	"49.35609675"	"139.1289793"	"92.90435327"	"110.4677762"	"83.24185126"	"152.3874306"	"127.6053636"	"77.99417037"	"58.70682581"	"74.26558881"	"50.24360287"	"83.15702089"	"86.27663862"	"80.80104208"	"64.35201752"	"45.48880963"	"36.40481649"	"40.1396511"	"43.44338199"	"37.58596038"	"51.10486162"	"28.95667554"	"26.47606855"	"22.57601975"	"15.17345193"	"153.926608"	"120.0512716"	"120.3665796"	"272.6740004"	"273.6249409"	"126.0675231"	"86.290776"	"95.85990825"	"81.24156978"	"70.61608956"
""	""	""	""	"SM(d15:1/26:1)"	"799.6747038"	""	""	""	"448.467"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"21.93953238"	"25.31765544"	"27.06303463"	"17.18626672"	"24.9079333"	"23.97748391"	"89.4373053"	"53.61097907"	"77.03023922"	"59.84880625"	"130.5650142"	"111.1990224"	"39.12701325"	"29.68295432"	"36.28869217"	"23.84019741"	"60.56739048"	"49.34164151"	"55.19603367"	"51.46908431"	"20.13129654"	"19.20127244"	"12.59337167"	"14.36197559"	"13.03308088"	"14.07207232"	"13.09626743"	"11.42884226"	"8.495285597"	"5.417980062"	"120.1674935"	"93.22365475"	"101.9358425"	"248.1661284"	"246.0816638"	"107.5585015"	"42.06768401"	"49.67873884"	"45.4225092"	"59.03709527"
""	""	""	""	"SM(d15:0/26:1)"	"801.6861307"	""	""	""	"470.503"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"111.0543423"	"136.6859884"	"107.3168516"	"127.562758"	"91.58598314"	"88.23223551"	"242.4616149"	"174.177192"	"188.9966432"	"145.4950011"	"339.5970683"	"279.8865588"	"142.8607684"	"119.655349"	"134.2302555"	"90.243011"	"162.7604864"	"156.4611338"	"154.8015013"	"117.6493451"	"88.78130885"	"69.44366118"	"86.43309696"	"76.13032342"	"85.4610948"	"87.16068215"	"59.76582734"	"55.15351683"	"42.83910705"	"31.56345852"	"236.7827949"	"228.6042761"	"241.0462173"	"507.3784549"	"544.3842442"	"251.1191283"	"124.2106869"	"165.0535097"	"137.4540984"	"138.2197809"
""	""	""	""	"SM(d18:1/24:4)"	"807.6252862"	""	""	""	"480.241"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"33.33281348"	"195.1983239"	"89.98239012"	"3001.398311"	"1667.503936"	"1661.789641"	"6505.898812"	"4822.328695"	"6338.362693"	"4555.300985"	"7781.881268"	"6977.491083"	"830.8084064"	"34.59280353"	"495.7742237"	"151.5338726"	"3641.020008"	"3347.749455"	"7143.097727"	"2097.786426"	"2350.95284"	"1084.068267"	"2812.103193"	"3578.534589"	"3738.985121"	"6252.165771"	"5289.781405"	"5929.143135"	"4487.609678"	"939.2705386"	"11789.11314"	"7738.384781"	"6667.384165"	"23700.23587"	"15248.61179"	"9397.952279"	"1283.64939"	"2242.434901"	"2803.844687"	"7081.058696"
""	""	""	""	"SM(d18:0/24:4)"	"809.6544531"	""	""	""	"392.379"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"36.14794994"	"40.48122229"	"48.30829228"	"52.43319532"	"51.27157554"	"47.02550633"	"55.80456528"	"33.84637823"	"48.52171173"	"46.46794106"	"247.2936865"	"81.26251232"	"38.45118288"	"37.20090884"	"51.12570518"	"36.71999997"	"35.83568295"	"61.5580337"	"50.23692523"	"49.64798596"	"50.55762788"	"43.88727849"	"87.95502694"	"105.1967919"	"48.31383492"	"237.2788368"	"148.911341"	"114.1831826"	"42.34058511"	"39.00258412"	"344.5943"	"108.7688565"	"253.0540874"	"1181.383789"	"572.7916139"	"73.39238824"	"41.71710847"	"42.20106294"	"81.63384185"	"124.3236615"
""	""	""	""	"SM(d18:0/24:4)"	"809.6678715"	""	""	""	"408.722"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"134.4927787"	"199.5458646"	"134.7653736"	"204.4897924"	"125.6126406"	"123.8329931"	"440.8724547"	"264.465805"	"246.7754171"	"194.0244825"	"529.9492459"	"418.4199619"	"157.1776464"	"132.5900945"	"148.7731469"	"139.2092181"	"226.4967445"	"191.7834802"	"265.8005084"	"145.4825501"	"121.3091196"	"132.062918"	"226.857394"	"168.5271629"	"177.1587031"	"190.6114331"	"113.2680812"	"123.0091723"	"121.1694466"	"68.08975735"	"410.5698323"	"301.0834747"	"300.4765432"	"782.9409343"	"697.9846344"	"310.1748581"	"108.0705815"	"184.3548888"	"216.558966"	"160.7271509"
""	""	""	""	"SM(d16:1/26:1)"	"813.685518"	""	""	""	"447.433"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"1875.96205"	"2333.195671"	"1595.512546"	"2737.581088"	"1670.831949"	"1456.627077"	"4920.624987"	"3338.469701"	"3383.999899"	"2480.367593"	"5068.809704"	"3999.838523"	"2265.455753"	"1769.760693"	"2064.308458"	"1312.911128"	"2865.916941"	"2500.627504"	"2645.187719"	"1957.396915"	"1473.21304"	"1076.091234"	"1819.579363"	"1608.982555"	"1886.788805"	"1767.845876"	"965.5459615"	"891.5944271"	"911.4854277"	"594.8100442"	"4203.039553"	"3361.681976"	"3390.529124"	"8233.465311"	"8789.262827"	"3873.315045"	"2109.770904"	"2724.689788"	"2378.67223"	"1906.02211"
""	""	""	""	"SM(d16:1/26:1)"	"813.6914471"	""	""	""	"356.5795"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"19.21670558"	"20.55004697"	"32.94763398"	"37.06645214"	"18.83980235"	"11.98328491"	"46.86911263"	"22.1891153"	"25.16524102"	"19.64452879"	"54.12685437"	"47.03140457"	"28.72855693"	"23.61725125"	"30.20963604"	"23.55367614"	"22.32069271"	"28.19695142"	"26.5413456"	"21.76195546"	"15.43436024"	"16.11329659"	"16.91244037"	"20.26599425"	"16.89240826"	"22.29847777"	"9.132793516"	"13.2574177"	"6.546067473"	"6.239026122"	"46.73828253"	"41.57502319"	"46.53652116"	"87.50303796"	"94.23557446"	"49.94149486"	"27.81055384"	"30.49471434"	"25.22234383"	"21.64307257"
""	""	""	""	"SM(d16:0/26:1)"	"815.6990874"	""	""	""	"465.695"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"129.946612"	"168.2111183"	"116.0116141"	"184.3180276"	"144.1481955"	"119.2407451"	"342.0672381"	"222.7799194"	"230.7038767"	"163.5916398"	"313.4676678"	"290.3916872"	"149.6363404"	"114.4432375"	"141.8759122"	"84.87152286"	"183.0700616"	"195.3405908"	"171.4268386"	"134.5664685"	"112.3305357"	"88.81581291"	"164.200226"	"165.1434905"	"169.7540699"	"172.6184947"	"82.06559845"	"74.87943248"	"85.97156603"	"56.61145083"	"265.5495861"	"191.3633864"	"204.7682005"	"643.0786242"	"660.1967444"	"257.5418235"	"148.0356983"	"178.3284588"	"168.5387972"	"146.6404902"
""	""	""	""	"SM(d16:0/26:1)"	"815.7043655"	""	""	""	"476.979"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"69.51989687"	"82.63568587"	"66.10217044"	"96.34334205"	"77.29987288"	"65.01784538"	"207.183533"	"161.8313383"	"160.2148738"	"118.9554167"	"223.3856414"	"163.0020233"	"68.61906095"	"56.35428021"	"70.09872383"	"46.85731769"	"106.5117858"	"97.7354552"	"144.0850619"	"76.42541809"	"71.17312124"	"53.97912574"	"106.3308373"	"97.75902607"	"107.0066669"	"122.1813494"	"91.4900249"	"74.58142045"	"66.69264522"	"38.01720065"	"187.1428861"	"279.8120238"	"148.0413674"	"492.0022674"	"484.2026468"	"165.4420251"	"66.52744915"	"85.81765258"	"90.64227429"	"105.7682404"
""	""	""	""	"SM(d16:0/26:1)"	"815.7102218"	""	""	""	"587.5515"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"4.469959983"	"5.765166839"	"6.257236004"	"6.971944075"	"11.05400981"	"12.71380955"	"37.31661474"	"32.87702998"	"33.46966007"	"27.9112536"	"51.58223391"	"39.64270257"	"5.739656399"	"4.110761724"	"6.263324846"	"4.680725295"	"16.0894428"	"16.63145984"	"35.47508952"	"10.08908546"	"10.81242162"	"6.775083508"	"14.93325303"	"16.51530819"	"17.31747278"	"39.73007941"	"34.55406112"	"27.822285"	"20.53987198"	"6.67926682"	"61.12596348"	"41.90574869"	"53.68572436"	"148.2792128"	"86.48596973"	"57.03396611"	"10.28701511"	"12.36666833"	"14.40170692"	"41.08186799"
""	""	""	""	"SM(d19:1/24:4)"	"821.6733187"	""	""	""	"362.029"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"74.87820615"	"76.43474976"	"48.3558343"	"100.2874295"	"51.48746015"	"53.85830369"	"77.49131417"	"37.60207037"	"69.34084226"	"52.8272266"	"90.79318733"	"107.9067328"	"71.46297888"	"37.51161963"	"61.70159363"	"49.26418794"	"62.1117307"	"68.81085696"	"38.86576265"	"63.92607463"	"61.42090175"	"36.56467052"	"80.66265125"	"80.87190111"	"78.43997784"	"85.08321182"	"51.62304792"	"72.10090065"	"45.28152909"	"45.31283292"	"144.6028753"	"75.65853762"	"76.7471341"	"137.2278931"	"181.6042856"	"141.6383898"	"55.24674355"	"65.66625783"	"54.40703845"	"53.73799439"
""	""	""	""	"Cer(t14:1/26:0)"	"638.6144594"	""	""	""	"544.338"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"73.22321513"	"83.58246289"	"95.56234139"	"134.5804668"	"159.8089583"	"107.7417392"	"287.6623535"	"184.8059978"	"306.9092247"	"133.1255674"	"499.7659756"	"313.643477"	"71.36308367"	"102.0681673"	"69.29592795"	"77.10930855"	"273.471199"	"228.9873317"	"292.5526428"	"176.0841568"	"142.9723139"	"76.13635982"	"152.6297176"	"185.0591347"	"172.2615246"	"124.5677503"	"258.8345228"	"248.1054166"	"171.7872352"	"81.6564156"	"217.8846227"	"388.4254686"	"330.437873"	"969.5651729"	"1254.90825"	"352.6054495"	"118.0751778"	"112.4409468"	"117.4535249"	"304.5001179"
""	""	""	""	"Cer(t14:0/26:0)"	"640.6217822"	""	""	""	"445.301"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"713.6382153"	"931.4155839"	"815.4905095"	"648.6984508"	"843.085977"	"847.9503275"	"1853.175327"	"1364.970468"	"1452.414752"	"1242.502344"	"1911.137113"	"1501.313322"	"785.6344967"	"662.1903336"	"835.9680834"	"617.9205079"	"1191.322935"	"1116.463659"	"1198.631682"	"867.0857957"	"732.177748"	"672.1343849"	"1136.080174"	"1004.70501"	"1205.886224"	"1317.997769"	"870.4555946"	"762.5999517"	"615.5816048"	"381.60158"	"1424.906896"	"1084.521296"	"1215.641873"	"4036.840767"	"3379.659477"	"1445.719948"	"961.7017699"	"995.0594808"	"1011.131936"	"1138.407822"
""	""	""	""	"Cer(t15:0/26:0)"	"654.6385518"	""	""	""	"463.077"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"146.0882495"	"162.3043068"	"135.0309447"	"129.5598934"	"165.7994422"	"149.1543977"	"394.2710386"	"290.8998184"	"349.3270752"	"231.5114213"	"507.3177844"	"392.1954093"	"116.0380595"	"140.8321277"	"242.0173854"	"126.5623611"	"374.5274657"	"234.3986709"	"352.4713295"	"167.6004009"	"161.5304218"	"119.5087984"	"144.2903615"	"259.8619683"	"165.8035971"	"366.4994831"	"143.4174254"	"135.1703457"	"238.0801568"	"48.53523808"	"476.4388988"	"294.9293931"	"330.3027098"	"1203.163568"	"912.7908319"	"380.2294031"	"196.8967389"	"280.27839"	"210.2716371"	"487.1984848"
""	""	""	""	"Cer(t16:1/26:1)"	"664.6225533"	""	""	""	"430.4525"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"525.2106767"	"569.4044078"	"458.2491687"	"663.4931798"	"535.1533602"	"524.9700715"	"1227.055895"	"877.4447352"	"1047.77397"	"888.7682006"	"1733.429155"	"1415.611694"	"682.9806131"	"557.9225227"	"732.9618496"	"523.5716384"	"847.4991589"	"928.4378789"	"771.6792705"	"706.9266969"	"412.5677773"	"372.022049"	"353.7194019"	"260.3617837"	"305.017069"	"363.2214117"	"226.4445582"	"166.5290144"	"152.5204613"	"129.0766797"	"1471.14152"	"1224.087028"	"1152.97329"	"3551.315802"	"2727.97109"	"1534.050559"	"862.0702966"	"840.0769994"	"868.7483918"	"857.9605881"
""	""	""	""	"Cer(t16:1/26:1)"	"664.6203266"	""	""	""	"348.427"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"44.40821893"	"55.74449898"	"67.89683185"	"119.5024422"	"73.02384261"	"64.41782535"	"166.975364"	"118.0302466"	"146.0472256"	"143.8606326"	"94.2390018"	"115.7844947"	"51.77244173"	"47.64607179"	"71.96458033"	"46.39207095"	"43.71805099"	"108.8842234"	"171.9644713"	"124.6904866"	"77.53753703"	"59.75697904"	"93.71542828"	"114.0667733"	"107.9521516"	"181.3408834"	"157.1555848"	"141.8664015"	"126.3218683"	"41.37935458"	"322.9262393"	"99.88166197"	"98.30071947"	"525.9789522"	"386.5701308"	"86.73903835"	"76.09376954"	"76.74813044"	"88.11208849"	"213.8208452"
""	""	""	""	"Cer(t16:1/26:0)"	"666.6383274"	""	""	""	"467.171"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"727.4564141"	"994.4677389"	"691.2708903"	"349.2085361"	"776.749105"	"749.0715296"	"1585.968093"	"1226.464273"	"1595.97842"	"1213.337158"	"2290.908459"	"1966.841433"	"1007.816522"	"683.212181"	"862.7878288"	"549.4661484"	"1294.794091"	"1198.229115"	"1247.050218"	"974.7992409"	"982.2353305"	"506.7520142"	"822.3269711"	"740.3582001"	"762.5803109"	"792.9516338"	"516.2007078"	"535.3064113"	"408.4859159"	"326.9518301"	"1746.034935"	"1383.70672"	"1616.506538"	"4698.219285"	"3926.119462"	"1713.907756"	"879.0244158"	"1117.462971"	"1160.211824"	"1128.991073"
""	""	""	""	"DG(18:1/22:0)"	"696.6490531"	""	""	""	"544.737"	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/862507"	"Mus"	""	""	" MSI:2"	""	""	""	""	""	""	"132.4457266"	"169.5663323"	"153.1197304"	"167.4102217"	"196.6461102"	"191.327054"	"700.1598339"	"405.786044"	"509.1061287"	"340.0540995"	"788.5926849"	"494.9978781"	"176.4634534"	"119.9831947"	"169.986637"	"116.4255075"	"316.3426758"	"258.174421"	"382.5858478"	"177.6465712"	"169.1826067"	"135.3517407"	"232.7041094"	"213.969439"	"283.0958547"	"284.1307202"	"171.716673"	"186.9965364"	"156.2098457"	"81.94453454"	"656.9534241"	"473.7672589"	"499.5396665"	"1997.37954"	"1279.576261"	"646.4918201"	"183.4665593"	"234.3387732"	"277.3306469"	"362.6385349"
